component 1,component 2,component 3,component 4,component 5,class
5.9539742,1.5598016,4.530065,7.219922,10.081579,GALAXY
5.542666,3.7270548,5.1779184,2.8821456,10.499296,GALAXY
4.7171116,3.296261,5.80082,4.6117096,9.652901,GALAXY
3.9234393,1.4957745,3.1136706,6.9347844,3.7561433,GALAXY
9.345191,3.1782355,4.34196,3.5185757,1.114197,QSO
7.8220224,4.5760183,5.963199,0.74523896,0.8882561,QSO
7.1146455,7.5152574,5.3561025,5.4818063,6.0213833,GALAXY
5.619551,4.0022497,2.6813817,7.1883025,5.7892327,QSO
6.450813,2.0432148,4.3174257,4.3510966,11.15714,GALAXY
8.995541,5.825997,2.3336732,2.7786136,3.3393466,STAR
2.1176934,1.6310234,3.3363829,7.466625,6.3812785,GALAXY
7.6437817,4.2324467,6.023096,0.24254613,2.8043962,STAR
5.859051,10.794726,6.738274,4.5641704,4.0613804,GALAXY
3.2477665,7.2560086,6.4455533,2.1638353,3.9426036,GALAXY
2.3060281,4.495483,7.7565694,5.585782,7.7304344,GALAXY
5.1065454,5.592328,9.951449,7.260308,2.9676447,GALAXY
7.5052032,2.2228475,1.3539382,8.480963,2.4025428,QSO
6.9297647,5.2699714,5.185357,0.2684494,4.1944466,STAR
8.788196,5.681476,3.6808789,3.9302754,2.9698052,GALAXY
-0.16828981,6.4258556,7.551,5.283638,6.0667934,GALAXY
6.0085225,6.9686384,5.213154,-0.9238775,2.7894614,QSO
2.4094822,1.9629837,3.537355,7.784177,7.045203,GALAXY
3.660312,1.2588677,5.3568354,6.9731526,6.6807466,GALAXY
6.5552692,1.1402189,1.2166344,9.212352,3.067876,QSO
6.5402026,6.61226,5.0770626,5.591729,5.482921,STAR
2.8645914,1.6446348,3.895666,7.306631,6.279655,GALAXY
3.5290315,3.1526077,1.1251118,8.409082,5.375129,STAR
4.9686193,7.8641253,6.809464,4.93589,8.560859,GALAXY
8.762926,3.2468898,2.6497648,7.80371,1.585481,QSO
9.717896,3.9665585,4.17695,3.5986037,-0.13262393,QSO
2.1778576,8.4626255,7.785423,7.1005087,4.6237164,GALAXY
6.0564075,4.6341105,5.959588,2.408662,10.93422,GALAXY
6.057711,10.504452,8.357686,5.427258,4.0955787,GALAXY
3.1072373,4.202738,7.5209374,5.347799,8.536239,GALAXY
7.8499703,4.479332,4.6163425,3.3634136,0.20123792,QSO
4.9536176,11.295629,5.8772764,4.4104652,4.225193,GALAXY
6.682043,3.2685976,3.6866148,2.4755716,10.309598,GALAXY
6.207342,4.724505,4.406365,3.5368412,2.0079942,GALAXY
4.624128,2.7162704,3.2126877,6.7152395,4.865337,STAR
6.3874707,6.1699357,5.648148,2.5051675,9.748403,GALAXY
5.72554,8.95535,5.9970455,7.1870565,3.7667475,GALAXY
2.579123,1.8695897,3.0172193,7.6651616,7.2949457,GALAXY
6.937111,4.727849,4.941381,4.296503,1.7279415,GALAXY
1.5328671,2.0663402,0.5364203,7.6728854,4.741275,QSO
0.1460428,7.7353587,7.097904,4.30946,4.7171326,GALAXY
5.616962,8.790297,6.049636,7.035593,3.767542,GALAXY
4.3903623,4.0887694,7.943656,5.8201838,1.3308042,GALAXY
4.0236855,1.1367267,1.2167188,8.413928,2.3075633,STAR
6.86085,1.7581947,2.6717613,8.352823,3.0400684,QSO
2.8736799,1.4600396,3.9281757,7.3610067,6.5607657,GALAXY
6.3271165,4.209419,3.8514402,5.927163,4.916675,QSO
1.179703,1.6544855,1.5608159,6.948152,5.4820223,QSO
6.6163373,9.055964,5.9910173,6.402098,5.941011,GALAXY
7.575119,4.780023,5.950592,0.6883071,1.0222472,QSO
6.563242,7.230185,9.89293,6.732005,3.5421383,GALAXY
5.4488626,7.689124,7.0454435,4.084218,9.604982,GALAXY
2.835871,4.9208684,7.598199,5.3722696,8.400051,GALAXY
3.5450735,3.5149527,2.574526,8.210734,7.4317904,QSO
4.100409,1.3092215,0.57883084,7.2448916,4.0692253,GALAXY
8.790167,3.4632363,3.5282557,6.529271,0.62469614,STAR
3.0233307,7.9270067,5.651193,1.9981835,4.329797,GALAXY
2.757631,0.85273737,0.6315678,6.4955945,3.636338,QSO
0.94238234,2.2480297,2.1473563,7.760884,6.0090322,QSO
7.881628,1.9819279,3.1833384,6.849528,3.4733124,GALAXY
5.5732884,5.696494,10.092463,7.3028874,3.0428214,GALAXY
5.212662,8.272066,6.1738915,6.7564254,2.9697006,STAR
1.4962093,10.179635,5.365481,3.204155,4.531505,GALAXY
3.6751935,3.4963155,1.5132335,8.247655,5.9644356,STAR
-0.15534434,8.158333,5.9060926,3.9318423,4.466305,GALAXY
9.520326,2.7775805,3.123919,7.303435,1.4438157,QSO
2.9671545,3.6859574,8.151514,5.5527782,8.665089,GALAXY
1.1600224,7.093498,8.674263,4.1156263,3.0476387,STAR
7.142006,5.6640625,5.936176,0.42078915,0.77458006,QSO
4.666257,8.878867,6.399366,7.3594537,2.850638,GALAXY
-0.31029028,6.881745,7.449488,5.148316,5.6728196,GALAXY
6.6441846,6.5548673,9.66391,6.637234,3.1639278,GALAXY
3.5170121,1.5049801,4.1408787,7.2718363,6.9480553,STAR
2.9342155,7.1318955,6.6018176,1.8926324,4.0085654,STAR
5.029708,8.779883,6.3999763,6.838518,5.1557937,QSO
4.957388,8.16947,9.566363,6.532602,3.8028677,GALAXY
5.765783,2.0912733,5.476735,4.547095,11.023059,GALAXY
5.433825,6.237714,4.6515727,0.97293437,2.12813,GALAXY
5.041626,9.00733,9.446869,6.2988367,3.9760802,GALAXY
5.9206967,2.0937924,1.9492795,7.8011565,1.7155995,QSO
3.4751346,2.3453672,6.4602165,6.2426825,7.025201,STAR
0.2803563,9.27067,6.295281,3.0439796,4.5654974,GALAXY
6.643804,4.8257785,5.225967,1.859911,10.515589,GALAXY
7.9187417,2.9834235,2.2823114,8.193403,1.4636678,QSO
9.177364,4.163196,4.1535234,3.4688962,-0.25020093,QSO
6.1785855,7.043296,5.1212335,-1.4630408,4.10341,STAR
6.120319,9.97934,9.031801,5.8104653,4.075622,GALAXY
5.388646,1.6599724,0.9367949,7.955269,4.1075025,QSO
9.32026,3.9688058,4.3516517,3.6751356,-0.30806637,QSO
2.7890878,2.3394375,1.2840574,8.304977,4.3721704,STAR
4.5062423,1.967021,6.852407,6.046029,8.994601,GALAXY
3.4029608,0.86504954,1.1907679,6.5295234,3.0691168,GALAXY
6.033805,5.216078,9.590144,6.868913,2.4570138,GALAXY
6.773414,2.6630154,2.499767,4.8084297,10.122784,GALAXY
6.295162,8.987916,6.542923,5.3891053,7.8792143,GALAXY
1.9103467,1.042205,1.3138943,6.406326,4.275872,QSO
9.845972,2.9495916,3.7725263,5.6208405,0.6532687,QSO
8.28785,5.3783417,3.0466845,2.9822426,2.949542,GALAXY
7.040919,6.3199325,6.3919115,4.5993547,2.9898062,STAR
5.9492226,7.29166,1.835523,-0.022179354,5.3703294,QSO
5.697551,1.4688675,4.7160974,7.4940696,9.754918,GALAXY
4.286163,1.88905,7.6964903,6.0694366,8.918575,GALAXY
7.3905225,5.571739,5.5212455,5.1054306,1.8476616,STAR
9.186216,2.9878445,4.8186235,3.2048233,0.54154277,QSO
9.085564,2.347854,2.7047472,8.125709,2.1127791,STAR
9.209282,3.6062222,2.8656678,6.6665835,1.2092341,QSO
3.6302798,0.8885667,1.4890457,6.9014883,2.704913,GALAXY
8.574691,2.343005,2.8100677,8.492564,1.8280785,QSO
1.130364,7.1458535,8.609754,4.0594287,3.1518486,GALAXY
7.1606236,6.013324,5.975153,0.06612372,0.8210698,QSO
6.814627,1.4527427,2.227584,8.757398,3.7797194,STAR
4.9900975,5.957336,6.461558,3.58315,9.832014,GALAXY
4.897783,8.657792,6.8813796,5.880462,7.684968,GALAXY
8.156185,4.183361,6.1947637,0.30534196,1.2161473,STAR
8.778537,6.583717,2.3287313,3.3298905,3.8522453,STAR
1.9758769,10.067407,4.8805943,2.810123,4.598345,GALAXY
5.784079,6.996921,4.9765444,-0.3466116,2.2735107,GALAXY
9.415578,3.1926887,2.9643252,7.4463086,1.1624087,QSO
7.121423,5.6128254,6.419482,-0.82974184,2.4815311,STAR
2.6733122,8.197597,7.510665,6.9056935,3.0740316,GALAXY
9.6363735,2.6252646,4.3888583,3.8074145,1.0202119,STAR
1.9702394,1.5188725,2.2209346,7.1522474,6.1027155,STAR
0.34888995,6.302279,7.662021,5.4948287,6.3206024,STAR
6.9509783,3.8722243,3.9482114,4.978193,1.1865834,GALAXY
5.9284587,6.3963327,5.3345,5.6705065,4.4757447,QSO
3.6634388,2.341056,1.4766673,8.42838,4.2663927,STAR
7.6703296,1.695014,1.6390646,8.635151,2.9835463,STAR
3.2188766,11.056149,6.1833096,4.5429616,4.248249,STAR
6.507389,2.9543998,3.1441944,6.847942,4.37106,STAR
3.8356054,8.916439,6.8507733,7.359908,4.556341,GALAXY
6.601871,5.4268885,4.1173325,5.6862507,6.1393867,GALAXY
1.655072,3.7516897,7.7671876,5.6678896,6.527355,GALAXY
4.259928,1.8969059,6.0932364,6.448772,8.246958,STAR
4.8895264,8.664969,7.1326795,5.593283,8.238373,GALAXY
8.90654,4.136324,3.9243293,4.567689,-0.077528745,QSO
5.9160924,7.025879,5.085678,-0.5361369,2.3699017,GALAXY
0.64471066,4.554697,7.9646754,5.456928,6.6390414,GALAXY
4.9999886,3.0281916,5.082786,5.0179944,9.394838,GALAXY
0.63214874,6.806851,7.7256527,5.6713967,6.0838265,GALAXY
1.7064273,6.1230454,9.192147,3.610465,2.2273152,GALAXY
9.211589,3.5865932,4.780563,3.171806,-0.1363814,QSO
3.6950376,2.4613276,1.1245133,8.5487,4.509628,STAR
9.404556,3.5257154,3.939169,5.080153,0.11434339,QSO
2.7317765,7.5207486,7.6974916,6.0339265,7.635211,GALAXY
3.1137908,2.7943413,0.67686725,8.443359,5.005755,STAR
3.7006388,0.8116744,1.0704111,6.849665,3.0519516,QSO
8.854257,3.345916,4.8672605,3.3291276,0.2404985,STAR
4.8860984,4.5630293,6.446666,3.4165902,10.504148,GALAXY
7.869854,6.701473,0.7746443,1.9679492,4.1047316,STAR
3.3858013,8.783195,4.798031,2.5207436,4.4232087,STAR
7.5197434,3.2141688,2.4586282,7.907575,1.5188335,QSO
4.36719,9.868299,4.7119575,3.4390535,4.2882075,STAR
8.243871,3.3004992,5.5611944,1.4967513,2.0037098,STAR
9.692066,3.3138635,2.8059895,7.119334,1.3039505,QSO
6.4292593,7.137675,1.3633878,0.84126675,5.187423,STAR
1.7487942,1.2344009,1.1097759,7.045867,3.7449844,QSO
3.0783117,6.1662345,7.7161365,2.532123,3.1358092,GALAXY
6.1241035,6.179514,2.8863254,1.8870106,3.1220565,GALAXY
2.9958665,7.565619,7.7183228,6.175813,1.1753296,GALAXY
7.075397,5.953365,6.4656014,5.0434685,2.4026883,STAR
7.6737204,4.0649176,3.9792504,2.0373719,10.212475,GALAXY
5.62367,7.611522,5.895255,6.218976,3.9690905,STAR
3.843829,1.0107185,1.3420092,7.50771,2.1203308,QSO
4.9469233,8.5222,6.304777,7.016478,2.5832636,GALAXY
6.7235446,6.067577,5.811932,-0.9850584,3.569696,STAR
5.0732226,10.555849,8.57017,5.6489806,4.1319957,GALAXY
3.2421215,8.336358,7.2389507,6.9506507,2.3708029,GALAXY
3.3530717,6.1335406,7.5320916,5.0893016,8.992054,GALAXY
6.902395,2.6541698,3.112038,3.3546379,10.512733,GALAXY
1.9467686,2.6142993,0.603603,8.024049,5.2899237,STAR
8.320839,3.9320884,5.798224,1.2148064,0.61567783,STAR
2.0117576,5.471645,5.131466,2.98203,3.855834,STAR
3.6045487,10.982465,4.7227273,3.8231099,4.42489,GALAXY
6.0770807,4.218654,3.2541862,6.587832,5.524165,STAR
7.354273,7.4445887,5.995375,2.9513903,9.292283,GALAXY
2.2241902,1.1155641,0.5843186,6.609349,3.8933973,QSO
0.85248405,5.2073083,7.6299067,5.43251,6.522763,GALAXY
2.624515,6.19868,8.536256,4.0801406,1.8416438,GALAXY
4.9603634,7.880849,6.8211446,4.9550214,8.548237,GALAXY
2.8173823,1.4779195,0.573904,8.114217,3.3918045,STAR
4.8899345,0.7849792,0.36741132,7.8051662,2.4034944,QSO
5.5306964,8.386922,6.0668545,6.7537313,3.5333014,STAR
6.8626304,9.276237,6.010046,6.4473977,5.9814553,GALAXY
5.3197384,3.4395194,2.6030183,6.8953767,5.66595,GALAXY
0.2743547,5.0390067,7.1706944,4.9292293,5.847541,GALAXY
4.5791674,1.5909479,0.5085306,8.896877,4.117289,STAR
6.5640755,4.610977,4.518409,3.7473657,1.9191788,GALAXY
5.686832,7.068403,4.8609896,-0.42406058,2.295993,QSO
9.051454,2.6744173,5.015687,2.6268768,1.3235917,STAR
4.503695,4.6653724,6.895284,3.7861564,10.426015,GALAXY
7.2067323,6.9773684,1.0572195,1.6870856,4.6891537,STAR
5.8525257,4.405803,7.140781,5.461679,0.8476027,STAR
3.315448,2.0899122,0.41749862,8.555058,4.288196,STAR
6.470375,1.4635558,0.6660677,8.161785,2.5795271,QSO
4.4234595,8.660495,6.673046,6.769409,5.7402954,STAR
4.5763264,4.899471,6.928995,3.6888897,10.46763,GALAXY
2.9204237,8.600929,7.319512,7.31573,3.4446366,GALAXY
4.477012,1.4457129,7.3678374,6.513608,8.610392,GALAXY
6.086003,7.119362,5.2475023,-1.2649748,3.2633626,STAR
-0.28638068,6.947035,7.089621,4.852158,5.3836417,GALAXY
1.944626,7.1701183,5.846259,4.27283,3.4426267,GALAXY
9.485066,3.012003,4.275501,4.5978603,0.31527936,QSO
6.304529,6.987413,2.358392,0.50280434,5.4987893,STAR
4.1987724,2.5875285,6.122153,5.8387494,8.566961,GALAXY
4.813119,1.5521532,4.5243692,7.789878,8.858506,GALAXY
3.8008785,0.737406,0.45009926,6.8952513,3.110509,QSO
4.252126,8.230106,6.713134,6.7683992,1.9820441,GALAXY
-0.4480942,7.9871135,6.510408,4.1116962,4.754404,GALAXY
4.5602202,2.8342125,1.825154,8.333648,4.7824087,STAR
9.615746,2.1275282,3.992141,5.4008985,1.5279086,STAR
6.6404347,5.509098,4.723804,1.5195707,4.3762794,STAR
6.117991,1.5939497,4.4872394,6.802379,10.395374,GALAXY
3.5425043,11.197674,5.270821,4.1430483,4.3678193,STAR
9.374953,2.1261353,4.1077805,5.2022915,1.6242197,STAR
6.7330904,3.996937,4.527812,1.9394264,10.489111,GALAXY
6.6648064,6.4562573,5.739452,0.023427237,1.0448021,QSO
2.0396693,1.4054257,0.84785634,7.4477944,3.515537,STAR
1.114579,4.3485594,6.762305,4.7492113,5.301619,GALAXY
4.6406374,4.052712,6.550368,4.8141193,1.0437489,GALAXY
6.65333,7.3035197,9.7808275,6.608287,3.508674,GALAXY
8.101139,6.6122484,2.5040815,3.0579352,4.031808,STAR
1.3700852,7.1532464,8.454098,4.4986,3.0249438,GALAXY
6.6051946,5.800575,4.441871,1.2140872,4.5470757,STAR
4.5390615,0.9570356,0.8496382,6.97466,2.199303,QSO
7.8259444,5.5960765,4.2258363,3.1809113,8.867468,GALAXY
2.4447062,6.6034403,5.062002,3.7241795,3.0321941,GALAXY
0.3436293,8.246428,6.324782,3.7958755,4.451755,GALAXY
5.174089,2.3543274,6.071518,4.8133984,10.473417,GALAXY
1.2041403,1.856629,1.792386,7.2233253,6.056484,QSO
2.5160072,8.168571,7.7706466,7.022579,1.6944582,GALAXY
3.394564,1.2428279,0.25314328,8.345523,3.2893534,STAR
7.6051965,7.582892,5.6791787,3.478428,8.589795,GALAXY
8.769891,3.7062297,3.226104,6.602682,0.780616,QSO
6.6908584,6.816543,0.50704557,0.9223072,3.9870615,STAR
6.9592605,1.3832326,1.5794252,9.240013,2.5815334,STAR
7.273054,6.7837434,0.44260454,1.445691,4.110733,STAR
7.5861716,4.5844874,6.349104,-0.25783935,2.4845676,STAR
5.2445793,4.590903,6.5232463,3.1801949,10.861596,GALAXY
4.036249,10.542676,4.5743794,3.6562908,4.3793592,GALAXY
5.652504,1.4588578,1.1725674,9.1160755,4.1250668,STAR
3.755077,6.631888,7.3832846,4.904217,9.1328,GALAXY
7.8682323,8.096799,5.6962423,4.4708037,7.754839,GALAXY
7.359044,7.014277,0.7304051,1.775789,4.679585,STAR
4.925532,10.535889,8.315104,5.5839176,4.159819,GALAXY
5.9625554,7.3300505,1.0206652,0.2683358,5.0813427,STAR
6.413584,2.6057413,2.761436,6.0179377,9.890625,GALAXY
5.3625584,8.519194,6.0921307,6.9514117,3.1384895,GALAXY
3.0980532,8.992537,7.226628,7.722389,2.8446715,GALAXY
1.3431439,1.3752694,1.5607702,6.6951423,4.7694926,QSO
4.8618245,4.917872,9.627734,7.0808034,2.4884715,GALAXY
5.994088,4.6224456,4.8054633,2.694171,9.789717,GALAXY
6.9901323,3.3925424,4.4222035,2.3485963,10.877762,GALAXY
0.26272032,5.948267,7.411818,5.256755,6.131437,GALAXY
2.853987,8.986268,5.0043707,2.564239,4.448776,GALAXY
5.50391,5.057687,9.759329,7.097237,2.50367,GALAXY
9.7977915,3.6070263,3.226217,6.424952,0.6953984,QSO
7.4719963,5.8231587,5.8242154,0.41371715,0.36978355,QSO
1.7766895,7.713126,8.115237,6.3053813,3.2006037,GALAXY
9.00017,3.381787,2.6234908,7.497319,1.3252695,QSO
5.819167,2.530618,3.0290337,6.848633,2.4391751,GALAXY
7.8477225,3.711347,5.3606877,1.8849767,2.1833858,QSO
2.0713952,7.593816,6.4319263,1.3750477,4.4027834,GALAXY
9.002332,5.819692,3.536798,3.9330425,3.104552,STAR
6.5403714,5.0190434,3.3498685,5.96487,7.0572305,STAR
7.065127,5.2759204,5.8238,-0.4306259,3.6844783,STAR
5.8371058,9.03459,6.4386706,6.1305733,6.968884,GALAXY
7.283861,6.1949635,4.789006,4.156184,8.023458,STAR
1.8049735,9.506179,4.8841214,2.0678344,4.7388415,GALAXY
2.1603785,8.688566,7.868312,7.341572,3.898472,GALAXY
6.154648,4.9459414,4.619439,5.2927804,4.687703,QSO
6.5785565,6.5666275,6.430945,2.6108294,10.314754,GALAXY
2.7381535,3.7645235,8.34331,5.5769033,8.601139,GALAXY
3.5530634,2.3935537,3.2212853,8.032651,8.173271,QSO
8.081123,2.1525822,3.410913,7.6259604,1.9833632,QSO
6.512185,3.5174499,3.9642353,2.375646,10.265197,GALAXY
4.4495063,1.6644105,6.182123,6.610769,8.444789,GALAXY
0.08299641,6.7437916,6.351354,4.358021,4.945877,STAR
4.816872,1.2650988,6.042411,7.11604,8.7224655,GALAXY
5.361098,2.589153,5.0887876,4.456487,10.316725,GALAXY
1.3348887,7.096246,7.883885,6.075722,6.5693574,GALAXY
6.9469833,3.8757274,4.052615,1.9803922,10.253318,GALAXY
4.063652,1.9866117,7.759653,6.0678945,8.656157,GALAXY
2.9036496,6.880873,8.086883,5.2645245,1.2630422,GALAXY
3.541158,1.7814659,0.4913107,7.65515,4.631446,QSO
7.03858,6.511951,5.3148184,3.64987,3.7782624,STAR
5.414002,6.826127,10.05714,7.123299,3.4944458,GALAXY
5.923141,2.8851614,3.4669201,6.3779335,2.4091809,GALAXY
5.416498,4.0702844,6.330321,4.859354,0.7013307,GALAXY
2.4490383,6.2989283,4.5932527,3.1556969,3.086075,GALAXY
5.358285,4.905937,9.694062,7.0745096,2.4092019,GALAXY
2.9145894,1.3158556,3.7753081,7.243016,6.6103616,GALAXY
0.6831772,6.091406,7.138039,5.12324,5.778515,GALAXY
4.2046776,2.3458843,5.43874,6.334251,8.250069,GALAXY
6.781025,1.292341,1.9003915,8.9919615,3.798773,STAR
9.7294035,2.2310994,3.9876263,5.3020105,1.3537309,STAR
8.473023,4.461631,5.651948,1.1109722,0.26269886,QSO
5.92983,10.013271,9.032131,5.8414717,4.0871577,GALAXY
8.785911,5.7795143,2.7494972,3.0812945,3.2747307,GALAXY
6.4258885,1.120876,1.0671912,9.133664,3.1240115,STAR
6.702756,6.001885,7.85799,5.4137516,2.5156052,STAR
2.7169447,6.963999,8.195216,5.444292,1.134129,GALAXY
3.8945818,3.1753714,7.941017,5.246571,9.670957,GALAXY
1.9084736,3.674588,8.319942,5.815683,7.4134884,GALAXY
5.2914834,7.626661,6.0984144,6.257502,3.3264892,GALAXY
8.565271,2.6624572,4.816756,3.205166,2.1469238,STAR
1.3151462,6.8269567,7.8539743,5.972848,6.662611,GALAXY
3.0565505,6.1264353,4.435736,2.9116755,2.9995944,GALAXY
7.7825294,2.3999176,3.7440803,6.347983,2.7876127,QSO
4.3155766,8.49537,6.632765,7.059591,2.1783,GALAXY
4.5699806,1.1622726,5.7367024,7.335378,8.248399,QSO
6.432715,6.7989564,5.802744,-0.6803199,1.7630566,QSO
6.3212814,1.2067524,1.3882014,9.324896,2.49945,QSO
4.9996524,1.4944922,6.6234713,6.4918346,9.27802,GALAXY
2.516831,0.8522003,0.9806603,6.87894,3.4697504,QSO
5.59345,1.2463458,0.91769826,9.212465,3.8979688,STAR
3.8696358,1.0220623,1.5040709,7.3008504,2.4805732,GALAXY
5.059558,11.380368,6.68812,4.765534,4.193585,GALAXY
7.5771084,5.07411,5.9304943,0.7762733,0.52812123,QSO
3.6293192,3.3489447,2.4284568,8.28328,8.019469,GALAXY
6.3230696,3.0110633,3.3311532,3.8728185,9.948343,STAR
5.157214,9.270794,6.7614217,6.5372276,6.9095263,GALAXY
7.41998,6.9559016,1.6524186,2.1531649,4.7382345,STAR
8.139147,4.352497,4.859612,3.0583885,-0.06396666,GALAXY
2.4109914,8.602319,7.6986117,7.423166,2.7366316,GALAXY
6.1606326,6.555529,5.948155,3.4166873,3.8362308,STAR
5.133644,3.8842354,6.321287,3.3499024,10.893182,GALAXY
5.471007,1.4358087,4.853259,7.545751,9.522911,GALAXY
2.0646515,2.2815585,0.3905978,7.864825,4.952933,GALAXY
1.5518345,8.610912,5.9646444,1.7051249,4.5835204,GALAXY
6.8516893,5.0910363,4.9336467,1.4005907,4.04909,GALAXY
1.8825428,6.4887824,7.1610923,5.367042,5.554067,GALAXY
6.7539206,2.504087,3.3579266,3.488354,10.703336,GALAXY
3.9762585,1.7297176,4.594508,7.4115305,7.924592,STAR
5.0454082,6.523973,3.7708755,0.9008034,2.8777096,GALAXY
6.1713037,1.7707618,4.4796257,5.199643,10.960346,GALAXY
6.752889,6.620702,7.775524,5.1038666,2.9212875,STAR
6.1315947,2.7146988,4.42016,3.1725967,10.891548,GALAXY
6.8181114,5.579622,4.396514,4.5743184,8.035187,GALAXY
2.227093,8.089944,7.716758,6.720949,5.766828,GALAXY
3.2828376,0.73269165,0.57497007,7.0666924,2.7528436,QSO
5.720365,4.319213,7.828452,5.7516904,1.0678955,GALAXY
5.811599,7.033371,4.8276477,-0.7408179,2.8758812,QSO
9.536843,2.5700302,3.7282872,6.375843,1.105405,QSO
4.697873,2.4610622,3.3356988,6.710091,5.765667,STAR
1.5958301,7.992306,6.8437796,2.206525,4.1688824,STAR
8.980848,5.7180486,2.6039774,2.9386623,3.2590654,STAR
2.214707,2.6306834,0.57317847,8.115715,5.1497025,STAR
3.7025466,1.1430697,0.28593123,8.458004,3.181564,STAR
7.9080224,5.097191,3.997365,2.534178,9.294534,GALAXY
8.921904,4.10025,4.3639154,3.6995707,-0.30119437,QSO
6.988477,3.9630783,4.428459,1.9606075,10.492977,STAR
5.0624647,2.3912055,1.4580749,8.570839,4.61033,STAR
4.8906393,4.7971807,9.476139,6.959278,2.3148441,GALAXY
2.1400335,7.952314,6.1508517,1.7468932,4.374992,STAR
6.1235094,6.2805114,4.813918,0.24714047,2.9449186,STAR
9.760505,3.1204295,4.177667,4.2684493,0.29744738,GALAXY
6.955178,3.5212252,4.257139,4.7953653,4.004018,QSO
8.54984,4.2983465,4.133009,4.1354218,-0.08813809,QSO
7.6847186,6.8811965,3.260609,3.4122295,4.158456,STAR
7.629531,8.456086,6.0050826,4.414629,8.049942,GALAXY
5.6065803,1.5066667,6.513677,6.0655003,10.276344,GALAXY
4.835309,3.6561944,2.712435,7.3498397,7.991946,GALAXY
2.397946,6.6156754,5.094595,3.754654,3.0443997,GALAXY
0.17342186,5.0939045,7.2689266,4.9824557,5.952581,GALAXY
6.2851963,1.2526703,0.69385535,8.544708,2.217915,QSO
5.6151824,4.6501412,5.8623633,2.590557,10.665157,GALAXY
5.9309998,5.9483843,5.1400304,5.5330954,4.521722,QSO
7.2272043,2.7612243,3.4457219,3.2149334,10.723696,GALAXY
2.5301332,3.3975532,1.6021594,8.438866,6.7679944,STAR
6.2802196,1.8748946,3.7524376,6.5986123,10.427674,GALAXY
0.23878738,9.189507,6.426111,2.9487057,4.5653477,GALAXY
6.393024,9.134659,9.604159,6.2586455,4.0406775,GALAXY
8.537015,6.696595,1.5993406,2.7909174,4.1062293,STAR
4.826599,1.0497179,0.27145642,7.767233,3.0316,QSO
1.196706,7.379581,8.013806,2.6896791,3.6932328,GALAXY
1.5442328,6.25882,9.28299,3.9700546,2.1096473,GALAXY
4.9502115,1.6721245,4.384497,7.7187653,9.055568,GALAXY
4.5772276,8.163118,5.8143954,3.0755014,4.0055676,GALAXY
0.028332286,5.5801105,6.098389,4.050798,4.9417872,GALAXY
1.6559279,1.9436417,2.0492485,7.662351,4.58387,STAR
2.281325,2.8771205,7.6897955,5.975168,6.3730674,STAR
6.8317103,5.3765655,5.370446,0.7359289,2.8162365,GALAXY
2.797753,7.1353354,7.2463727,6.003556,6.3573484,GALAXY
3.6550732,1.8408043,5.226796,6.5688353,5.4013104,GALAXY
2.8475952,8.088459,7.331704,6.767587,4.9673624,GALAXY
5.130474,1.8570932,6.3932524,5.8089566,9.930613,GALAXY
6.4155927,5.9905133,2.667913,1.9191793,2.9968524,GALAXY
7.0019183,7.0559816,1.01856,1.5177876,4.9283695,GALAXY
6.362476,1.3635309,1.5552846,8.962648,3.9603803,QSO
4.5510345,3.0585425,2.0338295,8.19708,5.0189934,QSO
5.1843643,1.102718,0.4490372,7.414756,2.4051716,QSO
5.990982,2.130046,3.587728,5.9555993,10.245556,GALAXY
0.7730398,8.6637745,6.5650105,3.2853708,4.3726873,GALAXY
6.699129,8.729305,6.12224,5.498337,7.1885595,GALAXY
9.999858,3.4618585,3.3601139,6.1408386,0.66141796,QSO
0.85434175,7.8894277,7.6114464,3.7067413,4.100819,STAR
7.380909,2.9678073,3.1667519,3.1079123,10.4508705,GALAXY
3.4651525,3.9647968,7.888676,5.0845857,9.486212,GALAXY
6.4680634,2.813129,3.8618352,2.962094,10.667728,GALAXY
9.779567,3.46927,3.676975,4.8754506,0.35666913,QSO
2.8438158,2.1533372,3.1629324,7.9673047,7.697068,GALAXY
4.8634834,5.4988112,6.8902197,3.5075479,10.448224,GALAXY
6.772837,5.9240837,5.4531918,-0.8676606,4.446842,STAR
2.2136145,8.485274,7.7697506,7.120603,4.633064,GALAXY
4.174488,2.4557257,5.9020433,6.0390673,8.364501,GALAXY
6.8916864,1.4244758,1.3836281,9.127954,2.4574618,STAR
7.140877,5.622574,5.5934443,1.0120019,0.5107292,QSO
5.034162,6.822448,6.2557306,3.2256734,3.7766342,STAR
5.2431965,2.5720272,3.5515618,6.5723634,9.152062,STAR
